"concept_code","display_name","review_applicability","product_form_basis","market_class","market_basis","proposed_availability","availability_note","evidence_requirement","evidence_search_terms","review_flags"
"LINGONBERRY_PRESERVES","Preiselbeer-Konfitüre/-kompott","APPLICABLE","Gesüßte Preiselbeerzubereitung wie Konfitüre, Kompott oder gerührte Preiselbeeren; nicht die ungesüßte frische Beere.","GENERAL_LOCAL","Katalogpfad Preiselbeeren → konservierte pflanzliche Zutat → Beeren → Obst. Warengruppe konservierte Pflanzenware, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht die ungesüßte frische Beere«. Regelweg in Bornheim über die gewöhnliche Bornheimer Auslage »Konserven-, Glas- oder internationales Feinkostregal«.","EASY","Preiselbeer-Konfitüre/-kompott: gewöhnlicher lokaler Bezugsweg über den Bereich »Konserven-, Glas- oder internationales Feinkostregal«.","OPTIONAL","Preiselbeer-Konfitüre/-kompott | Form: nicht die ungesüßte frische Beere | Bornheim Konserven-, Glas- oder internationales Feinkostregal gewöhnlicher Handel","RATING_RECONCILED_V2"
"LIQUORICE","Lakritz","APPLICABLE","Lakritzware mit süßen und salzigen Ausprägungen, auch als Kochzutat verwendbar; nicht Süßholzwurzel oder reiner Lakritzextrakt.","GENERAL_LOCAL","Katalogpfad Süßware. Warengruppe Süßungs- oder Kakaoware, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht Süßholzwurzel oder reiner Lakritzextrakt«. Regelweg in Bornheim über den lokalen Supermarktbereich »Backzutaten-, Süßwaren- oder Kakaoregal« in Bornheim.","EASY","Lakritz: Gewöhnliche Lakritzware ist im allgemeinen Süßwarensortiment zuverlässig erhältlich.","OPTIONAL","Lakritz | Form: nicht Süßholzwurzel oder reiner Lakritzextrakt | Bornheim Backzutaten-, Süßwaren- oder Kakaoregal gewöhnlicher Handel","REFERENCE_ANCHOR"
"LIVER_PATE","Leberpastete","APPLICABLE","Streichfähige Pastete auf Leberbasis; umfasst typische Schweine-, Geflügel- und vergleichbare Leberpasteten, nicht reine Leber und nicht automatisch Leberwurst.","GENERAL_LOCAL","Katalogpfad Innereien → Fleisch. Warengruppe Fleisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »umfasst typische Schweine-, Geflügel- und vergleichbare Leberpasteten, nicht reine Leber und nicht automatisch Leberwurst«. Regelweg in Bornheim über ortsübliche Vollsortimenter rund um Bornheim, konkret im Bereich »Fleischkühlung oder Bedientheke«.","EASY","Leberpastete: gewöhnlicher lokaler Bezugsweg über den Bereich »Fleischkühlung oder Bedientheke«.","OPTIONAL","Leberpastete | Form: umfasst typische Schweine-, Geflügel- und vergleichbare Leberpasteten, nicht reine Leber und nicht automatisch Leberwurst | Bornheim Fleischkühlung oder Bedientheke gewöhnlicher Handel",""
"LIVER_SAUSAGE","Leberwurst","APPLICABLE","Leberhaltige Koch- oder Streichwurst; Tierart, Körnung und Rezeptur können variieren. Nicht mit Leberpastete gleichsetzen.","GENERAL_LOCAL","Katalogpfad Innereien → Wurst → Fleisch. Warengruppe Wurst oder Pökelfleisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »Nicht mit Leberpastete gleichsetzen«. Regelweg in Bornheim über die gewöhnliche Bornheimer Auslage »Wurstkühlung oder Bedientheke«.","EASY","Leberwurst: gewöhnlicher lokaler Bezugsweg über den Bereich »Wurstkühlung oder Bedientheke«.","OPTIONAL","Leberwurst | Form: Nicht mit Leberpastete gleichsetzen | Bornheim Wurstkühlung oder Bedientheke gewöhnlicher Handel",""
"LOBSTER","Hummer","APPLICABLE","Hummer mit festem, süßlichem Fleisch aus Schwanz und Scheren; ganz, ausgelöst, frisch oder tiefgekühlt verwendbar.","SPECIALTY_BROAD","Katalogpfad Krustentiere → wirbellose Tiere → Schalen- und Krustentiere → Fisch und Meeresfrüchte. Warengruppe Fisch oder Meeresfrucht, formrelevanter Prüfhinweis aus der vollständigen Definition: »ganz, ausgelöst, frisch oder tiefgekühlt verwendbar«. Breiter einschlägiger Spezialmarkt über den freigegebenen v2-Anker mit dem Kerngrund »Hummer verlangt den einschlägigen Seafood-Spezialmarkt und besitzt keinen hinreichend breiten allgemeinen PLANNED-Weg«.","SPECIALTY","Hummer: Hummer verlangt den einschlägigen Seafood-Spezialmarkt und besitzt keinen hinreichend breiten allgemeinen PLANNED-Weg.","REQUIRED","Hummer | Form: ganz, ausgelöst, frisch oder tiefgekühlt verwendbar | Deutschland unabhängige Spezialhändler Fisch oder Meeresfrucht | freigegebener v2-Anker","REFERENCE_ANCHOR|EVIDENCE_REQUIRED"
"LONGGANISA","Longganisa","APPLICABLE","Offene philippinische Wurstfamilie mit regional stark unterschiedlichen Rezepturen, von süßlichen bis kräftig knoblauchbetonten Varianten. Üblicherweise, aber nicht zwingend, aus Schweinefleisch; keine bestimmte regionale Longganisa wird vorausgesetzt.","NICHE_IMPORT","Katalogpfad Wurst → Fleisch. Warengruppe Wurst oder Pökelfleisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »keine bestimmte regionale Longganisa wird vorausgesetzt«. Der v2-Anker hält den Engpass fest: Philippinische Kühl-/TK-Wurst über wenige nationale Spezialhändler wechselnde Sorten, Bestand und Kühlweg verhindern breite Spezialmarktannahme.","DIFFICULT","Die offene Longganisa-Wurstfamilie bleibt auf wenige philippinische Kühl- und TK-Händler mit wechselnden Sorten und Beständen beschränkt.","REQUIRED","Longganisa | Form: keine bestimmte regionale Longganisa wird vorausgesetzt | Deutschland EU Exakttreffer Bestand Logistik Wurst oder Pökelfleisch | freigegebener v2-Anker","REFERENCE_ANCHOR|EVIDENCE_REQUIRED|FORM_OR_ROUTE_FRAGILE"
"LOTUS_ROOT","Lotuswurzel","APPLICABLE","Rhizom der Lotuspflanze mit charakteristischen Hohlkammern und knackiger Textur; frisch, tiefgekühlt oder schlicht konserviert.","SPECIALTY_BROAD","Katalogpfad Wurzel- und Knollengemüse → Gemüse. Warengruppe Gemüse oder Pilz, formrelevanter Prüfhinweis aus der vollständigen Definition: »frisch, tiefgekühlt oder schlicht konserviert«. Breiter einschlägiger Spezialmarkt über die voneinander unabhängigen Händler Asia4Friends – Gemüse sowie Asia Moin – Obst und Gemüse.","SPECIALTY","Lotuswurzel ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Asia4Friends – Gemüse sowie Asia Moin – Obst und Gemüse.","REQUIRED","Lotuswurzel | Form: frisch, tiefgekühlt oder schlicht konserviert | Deutschland unabhängige Spezialhändler Gemüse oder Pilz | geprüfte Quellen: Asia4Friends – Gemüse ; Asia Moin – Obst und Gemüse","EVIDENCE_REQUIRED"
"LOTUS_SEEDS","Lotussamen","APPLICABLE","Essbare reife Lotussamen mit mild-nussigem, leicht süßlichem Geschmack; frisch, getrocknet oder vorgegart für Suppen, Reisgerichte, Füllungen und Süßspeisen. Nicht Lotuswurzel oder der bittere Keim als eigenes Produkt.","SPECIALTY_BROAD","Katalogpfad Kerne und Samen. Warengruppe Nuss, Saat oder Mus, formrelevanter Prüfhinweis aus der vollständigen Definition: »Nicht Lotuswurzel oder der bittere Keim als eigenes Produkt«. Breiter einschlägiger Spezialmarkt über die voneinander unabhängigen Händler Asia4Friends – Gewürze/Trockenwaren sowie AsiaFoodland – Trockenwaren.","SPECIALTY","Lotussamen ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Asia4Friends – Gewürze/Trockenwaren sowie AsiaFoodland – Trockenwaren.","REQUIRED","Lotussamen | Form: Nicht Lotuswurzel oder der bittere Keim als eigenes Produkt | Deutschland unabhängige Spezialhändler Nuss, Saat oder Mus | geprüfte Quellen: Asia4Friends – Gewürze/Trockenwaren ; AsiaFoodland – Trockenwaren","EVIDENCE_REQUIRED"
"LOVAGE","Liebstöckel","APPLICABLE","Liebstöckelblätter mit kräftigem sellerieartig-würzigem Aroma; frisch oder sparsam getrocknet, nicht Maggi-Würze.","GENERAL_BROAD","Ankerkraut – Liebstöckel getrocknet und gerebelt 15 g belegt formgenau: Ankerkraut führt reinen getrockneten und gerebelten Liebstöckel im 15-g-Glas als auf Lager und in den Warenkorb legbar. Für Georgia in Bornheim gilt: Deutschlandweiter Standardversand nach Bornheim und Rostock; 5–10 Werktage; Logistik STANDARD_SHIPPING. Die Route belegt sparsam dosierbare Trockenblätter, nicht frischen Kerbel und nicht flüssige Maggi-Würze.","PLANNED","Liebstöckel: Ankerkraut führt reinen getrockneten und gerebelten Liebstöckel im 15-g-Glas als auf Lager und in den Warenkorb legbar.","OPTIONAL","Ankerkraut Liebstöckel getrocknet gerebelt 15 g auf Lager | Georgia in Bornheim | IN_STOCK STANDARD_SHIPPING",""
"LUPIN","Lupinen","APPLICABLE","Essbare, fachgerecht entbitterte Lupinensamen beziehungsweise schlichtes Lupinenprodukt; nicht rohe bittere Samen.","GENERAL_BROAD","Katalogpfad Hülsenfrüchte. Warengruppe Hülsenfrucht, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht rohe bittere Samen«. Allgemein planbarer, aber nicht lokal garantierter Weg über einen vorbereiteten Einkauf im gut sortierten Bereich »Hülsenfrucht-, Konserven- oder Trockenwarenregal«.","PLANNED","Lupinen ist über einen vorbereiteten Einkauf im gut sortierten Bereich »Hülsenfrucht-, Konserven- oder Trockenwarenregal« im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Lupinen | Form: nicht rohe bittere Samen | Bornheim gezielter Einkauf Deutschland Hülsenfrucht-, Konserven- oder Trockenwarenregal",""
"LUTEFISK","Lutefisk","APPLICABLE","Aus getrocknetem Weißfisch durch Wässern und Laugenbehandlung hergestelltes und anschließend gründlich gespültes, küchenfertiges Fischprodukt nach Lutefisk-Art. Nicht trockener Stockfisch, Lauge oder das fertig zubereitete Gericht.","NICHE_IMPORT","Katalogpfad konservierter Fisch → Fisch → Fisch und Meeresfrüchte. Warengruppe konservierter Fisch, formrelevanter Prüfhinweis aus der vollständigen Definition: »Nicht trockener Stockfisch, Lauge oder das fertig zubereitete Gericht«. Die Prüfungen bei Scandinavian Online Store – Food ergaben keinen aktuellen Exakttreffer; Importbeschränkung und die enge Produktform begrenzen den Markt.","DIFFICULT","Für küchenfertigen Lutefisk ist im geprüften deutschen und erreichbaren EU-Endkundenhandel kein aktueller positiver Produktweg belegt.","REQUIRED","Lutefisk | Form: Nicht trockener Stockfisch, Lauge oder das fertig zubereitete Gericht | Deutschland EU Exakttreffer Bestand Logistik konservierter Fisch | geprüfte Quellen: Scandinavian Online Store – Food","EVIDENCE_REQUIRED|FORM_OR_ROUTE_FRAGILE"
"LYCHEE","Litschi","APPLICABLE","Litschi mit saftigem, floral-süßem Fruchtfleisch; frisch oder schlicht konserviert, ohne Schale und Kern.","GENERAL_BROAD","Katalogpfad Tropenfrucht → Obst. Warengruppe Obst, formrelevanter Prüfhinweis aus der vollständigen Definition: »frisch oder schlicht konserviert, ohne Schale und Kern«. Allgemein planbarer, aber nicht lokal garantierter Weg über einen vorbereiteten Einkauf im gut sortierten Bereich »Obst- und Gemüseabteilung«.","PLANNED","Litschi ist über einen vorbereiteten Einkauf im gut sortierten Bereich »Obst- und Gemüseabteilung« im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.","OPTIONAL","Litschi | Form: frisch oder schlicht konserviert, ohne Schale und Kern | Bornheim gezielter Einkauf Deutschland Obst- und Gemüseabteilung",""
"MACADAMIA","Macadamianüsse","APPLICABLE","Sehr fettreiche, cremig-knackige Macadamianüsse mit mild-buttrigem Geschmack; natur oder geröstet verwendbar.","GENERAL_LOCAL","Katalogpfad Nüsse. Warengruppe Nuss, Saat oder Mus, formrelevanter Prüfhinweis aus der vollständigen Definition: »natur oder geröstet verwendbar«. Regelweg in Bornheim über den regulären Bornheimer Regalweg »Nuss-, Saaten- oder Nussmusregal«.","EASY","Macadamianüsse: gewöhnlicher lokaler Bezugsweg über den Bereich »Nuss-, Saaten- oder Nussmusregal«.","OPTIONAL","Macadamianüsse | Form: natur oder geröstet verwendbar | Bornheim Nuss-, Saaten- oder Nussmusregal gewöhnlicher Handel","RATING_RECONCILED_V2"
"MACAPUNO","Macapuno","APPLICABLE","Weiches bis gelatinöses Endosperm einer besonderen Kokosnussausprägung; frisch, tiefgekühlt oder konserviert verwendbar. Nicht gewöhnliches Kokosfleisch, Kokoscreme oder bloß mit Kokos aromatisierte Süßware.","SPECIALTY_BROAD","Katalogpfad Kokosnuss → Kokoszutat → Tropenfrucht → Obst. Warengruppe Obst, formrelevanter Prüfhinweis aus der vollständigen Definition: »Nicht gewöhnliches Kokosfleisch, Kokoscreme oder bloß mit Kokos aromatisierte Süßware«. Breiter einschlägiger Spezialmarkt über die voneinander unabhängigen Händler PinoyFood – Manila Macapuno sowie Pilipino Business – Macapuno Coco Sport.","SPECIALTY","Macapuno ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler PinoyFood – Manila Macapuno sowie Pilipino Business – Macapuno Coco Sport.","REQUIRED","Macapuno | Form: Nicht gewöhnliches Kokosfleisch, Kokoscreme oder bloß mit Kokos aromatisierte Süßware | Deutschland unabhängige Spezialhändler Obst | geprüfte Quellen: PinoyFood – Manila Macapuno ; Pilipino Business – Macapuno Coco Sport","EVIDENCE_REQUIRED|FORM_OR_ROUTE_FRAGILE|RATING_RECONCILED_V2"
"MACKEREL","Makrele","APPLICABLE","Makrele als fettreicher Fisch mit kräftigem Eigengeschmack; frisch oder tiefgekühlt, nicht automatisch geräuchert.","GENERAL_BROAD","Deutsche See – Makrele TK belegt: Die aktuell verfügbare Makrele ist ausgenommen, mit Kopf und Haut tiefgefroren; sie belegt ausdrücklich die unveredelte Kochform statt Räucherware. Der Bezug erfolgt über Deutschland und Österreich; tiefgekühlte GO!-Express-Lieferung zum Wunschtermin; maßgeblich ist FROZEN_SHIPPING. Gewicht und Stückgröße schwanken naturbedingt; die Tiefkühlzustellung muss terminiert werden.","PLANNED","Makrele: Die aktuell verfügbare Makrele ist ausgenommen, mit Kopf und Haut tiefgefroren; sie belegt ausdrücklich die unveredelte Kochform statt Räucherware.","REQUIRED","Makrele ganz ausgenommen mit Kopf tiefgekühlt Deutsche See verfügbar nicht geräuchert | Georgia Bornheim Rheinland | Deutsche See – Makrele TK | IN_STOCK FROZEN_SHIPPING","EVIDENCE_REQUIRED|BORDERLINE_PLANNED|RATING_RECONCILED_V2"
"MAGGI_SEASONING","Maggi-Würze","APPLICABLE","Dunkle flüssige Würzsauce nach Maggi-Art mit salzig-würzigem Umami; nicht Liebstöckel, Sojasauce oder Brühwürfel.","GENERAL_LOCAL","Katalogpfad fertige Sauce oder Würzpaste → Sauce, Würzmittel oder Paste. Warengruppe Sauce oder Würzpaste, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht Liebstöckel, Sojasauce oder Brühwürfel«. Regelweg in Bornheim über den regulären Bornheimer Regalweg »Saucen-, Würzpasten- und Feinkostregal«.","EASY","Maggi-Würze: gewöhnlicher lokaler Bezugsweg über den Bereich »Saucen-, Würzpasten- und Feinkostregal«.","OPTIONAL","Maggi-Würze | Form: nicht Liebstöckel, Sojasauce oder Brühwürfel | Bornheim Saucen-, Würzpasten- und Feinkostregal gewöhnlicher Handel",""
"MAITAKE","Maitake","APPLICABLE","Maitake beziehungsweise Klapperschwamm mit vielgliedrigen Büscheln und kräftig-würzigem Pilzaroma.","GENERAL_BROAD","Maitake: Obstwelt bietet frische Maitake beziehungsweise Klapperschwämme mit Warenkorb und bundesweitem Frischeversand an. Profilbezug Georgia: Bornheim beziehungsweise der planbare allgemeine deutsche Bezug; Köln oder Düsseldorf werden nicht als lokaler EASY-Weg gewertet.","PLANNED","Maitake: Obstwelt bietet frische Maitake beziehungsweise Klapperschwämme mit Warenkorb und bundesweitem Frischeversand an.","REQUIRED","Maitake Klapperschwamm frisch Pilzbüschel Obstwelt Frischeversand; Georgia Bornheim konkrete Produktseite Bestand Logistik 2026-09-04","EVIDENCE_REQUIRED|BORDERLINE_PLANNED"
"MALT_VINEGAR","Malzessig","APPLICABLE","Essig aus vermälztem Getreide mit malzig-röstigem Aroma; nicht Bier oder chinesischer schwarzer Essig.","GENERAL_BROAD","Katalogpfad Essig. Die REWE-Produktseite für Sarson's Malzessig nennt Gerstenmalzessig und Gerstenmalzextrakt; Georgia kann das konkrete Kettenprodukt im Raum Bornheim standortbezogen prüfen.","PLANNED","Malzessig: Die REWE-Produktseite für Sarson's Malzessig nennt Gerstenmalzessig und Gerstenmalzextrakt; Georgia kann das konkrete Kettenprodukt im Raum Bornheim standortbezogen prüfen.","REQUIRED","Sarson's Malzessig 250 ml | REWE Gerstenmalzessig Gerstenmalzextrakt | Bornheim Standort Bestand","EVIDENCE_REQUIRED|BORDERLINE_PLANNED"
"MAM_NEM","Mắm nêm","APPLICABLE","Kräftige vietnamesische Würzpaste aus salzfermentiertem, weitgehend unfiltriertem Fisch, häufig Sardellen. Handelsprodukte können bereits mit Ananas, Zucker, Chili oder Aromaten abgeschmeckt sein; nicht flüssige Fischsauce.","SPECIALTY_BROAD","Katalogpfad fermentierte Würzzutat → fertige Sauce oder Würzpaste → Sauce, Würzmittel oder Paste. Warengruppe Sauce oder Würzpaste, formrelevanter Prüfhinweis aus der vollständigen Definition: »nicht flüssige Fischsauce«. Breiter einschlägiger Spezialmarkt über den freigegebenen v2-Anker mit dem Kerngrund »Exakte Produkte sind bei mehreren unabhängigen deutschen, niederländischen und breiter aufgestellten Asia-Händlern regulär gelistet damit breiter Spezialmarkt, nicht bloß ein einzelner Vietnam-Importeur«.","SPECIALTY","Mắm nêm: Exakte Produkte sind bei mehreren unabhängigen deutschen, niederländischen und breiter aufgestellten Asia-Händlern regulär gelistet; damit breiter Spezialmarkt, nicht bloß ein einzelner Vietnam-Importeur.","REQUIRED","Mắm nêm | Form: nicht flüssige Fischsauce | Deutschland unabhängige Spezialhändler Sauce oder Würzpaste | freigegebener v2-Anker","REFERENCE_ANCHOR|EVIDENCE_REQUIRED"
"MAM_RUOC","Mắm ruốc","APPLICABLE","Vietnamesische fermentierte Garnelenpaste mit intensiv salzigem Aroma, meist sparsam als Würze verwendet. Nicht mit Mắm tôm gleichsetzen; regionale Produktbezeichnungen und Übergänge können sich jedoch überschneiden.","NICHE_IMPORT","Katalogpfad Garnelenpaste → fermentierte Würzzutat → fertige Sauce oder Würzpaste → Sauce, Würzmittel oder Paste. Warengruppe Sauce oder Würzpaste, formrelevanter Prüfhinweis aus der vollständigen Definition: »regionale Produktbezeichnungen und Übergänge können sich jedoch überschneiden«. Der v2-Anker hält den Engpass fest: Nur wenige vietnamesisch ausgerichtete Händler führen die exakte fermentierte Würze der Markt ist national nischig.","DIFFICULT","Mắm ruốc: Nur wenige vietnamesisch ausgerichtete Händler führen die exakte fermentierte Würze; der Markt ist national nischig.","REQUIRED","Mắm ruốc | Form: regionale Produktbezeichnungen und Übergänge können sich jedoch überschneiden | Deutschland EU Exakttreffer Bestand Logistik Sauce oder Würzpaste | freigegebener v2-Anker","REFERENCE_ANCHOR|EVIDENCE_REQUIRED|FORM_OR_ROUTE_FRAGILE"
