"concept_code","display_name","review_applicability","product_form_basis","market_class","market_basis","proposed_availability","availability_note","evidence_requirement","evidence_search_terms","review_flags"
"MASA_HARINA","Masa Harina","APPLICABLE","Nixtamalisiertes Maismehl für Tortillas und ähnliche Teige; nicht gewöhnliches Maismehl oder Maisstärke.","SPECIALTY_BROAD","Tobias prüft „Masa Harina“ in Rostock über Hola Mexico – mexikanische Lebensmittel und Mex-Al – mexikanische Lebensmittel, wobei die Evidenz eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand ausweist.","SPECIALTY","Masa Harina: Rostocker Bezugsweg über Hola Mexico – mexikanische Lebensmittel und Mex-Al – mexikanische Lebensmittel; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand.","REQUIRED","Masa Harina Nixtamalisiertes Maismehl für Tortillas und ähnliche Teige; Tobias Rostock Gemüse frisch TK genaue Sorte; Mais; Hola Mexico – mexikanische Lebensmittel | Mex-Al – mexikanische Lebensmittel; mehrere unabhängige Fachhändler Marktbreite; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|RESEARCH_REQUIRED"
"MASCARPONE","Mascarpone","APPLICABLE","Sehr fettreicher, milder italienischer Frischkäse aus Rahm mit dichter cremiger Textur.","GENERAL_LOCAL","Beim Einkauf von „Mascarpone“ nutzt Tobias die Käsekühlung oder Käsetheke eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Mascarpone: gewöhnlicher lokaler Bezugsweg über den Bereich »Mascarpone«.","OPTIONAL","Mascarpone Sehr fettreicher, milder italienischer Frischkäse aus Rahm mit dichter…; Tobias Rostock Käse genaue Sorte Milch Reifung; Käse; Die Käsekühlung oder Käsetheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die verlangte frische Form","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"MASSAMAN_CURRY_PASTE","Massaman-Currypaste","APPLICABLE","Fertige Thai-Currypaste nach Massaman-Art mit warmen Gewürzen, Chili und Aromaten; Markenrezepturen variieren.","SPECIALTY_BROAD","Tobias prüft „Massaman-Currypaste“ in Rostock über Asia4Friends – Currypasten und AsiaFoodland – Thai-Currypasten, wobei die Evidenz ein dokumentiertes laufendes Angebot und Standardversand ausweist.","SPECIALTY","Massaman-Currypaste: Rostocker Bezugsweg über Asia4Friends – Currypasten und AsiaFoodland – Thai-Currypasten; dokumentiert sind ein dokumentiertes laufendes Angebot und Standardversand.","REQUIRED","Massaman-Currypaste Fertige Thai-Currypaste nach Massaman-Art mit warmen Gewürzen, Chili und…; Tobias Rostock Würzsauce Paste Essig exakte Sorte; fertige Currypaste; Asia4Friends – Currypasten | AsiaFoodland – Thai-Currypasten; mehrere unabhängige Fachhändler Marktbreite; die pastöse Produktform","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|RESEARCH_REQUIRED"
"MATCHA","Matcha","APPLICABLE","Fein vermahlener japanischer Grüntee mit intensiv grasigem, herbem Umami; kein gesüßtes Matcha-Getränkepulver.","GENERAL_BROAD","Tobias prüft „Matcha“ in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Kaffee- oder Teehändler.","PLANNED","Matcha: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Kaffee- oder Teehändler.","OPTIONAL","Matcha Fein vermahlener japanischer Grüntee mit intensiv grasigem, herbem Umami; Tobias Rostock Kaffee Tee genaue Röstung Sorte Form; grüner Tee; gut sortierte Vollsortimenter und etablierte deutsche Kaffee- oder Teehändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"MATJES","Matjes","APPLICABLE","Mild gesalzener und enzymatisch gereifter Hering beziehungsweise Matjes. Umfasst klassische norddeutsche und niederländische Matjesformen; nicht automatisch essigsauer und nicht auf Hollandse Nieuwe beschränkt.","GENERAL_LOCAL","Beim Einkauf von „Matjes“ nutzt Tobias das Fischkonserven- oder haltbare Seafood-Regal eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Matjes: gewöhnlicher lokaler Bezugsweg über den Bereich »Matjes«.","OPTIONAL","Matjes Mild gesalzener und enzymatisch gereifter Hering beziehungsweise Matjes; Tobias Rostock Fisch Seafood exakte Art Konserve Trockenware; Hering / konservierter Fisch; Das Fischkonserven- oder haltbare Seafood-Regal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die präzise tierische Produktform","TOBIAS_ROSTOCK_PROFILE|RATING_RECONCILED_V2"
"MAYONNAISE","Mayonnaise","APPLICABLE","Kalte Emulsionssauce aus Öl und Ei beziehungsweise Eigelb mit Säure; Würzung und Ölsorte bleiben offen.","GENERAL_LOCAL","Für „Mayonnaise“ wird das Angebot über das Saucen-, Essig- oder Feinkostregal eines gewöhnlichen großen Rostocker Supermarkts kontrolliert.","EASY","Mayonnaise: gewöhnlicher lokaler Bezugsweg über den Bereich »Mayonnaise«.","OPTIONAL","Mayonnaise Kalte Emulsionssauce aus Öl und Ei beziehungsweise Eigelb mit Säure; Tobias Rostock Würzsauce Paste Essig exakte Sorte; fertige Sauce oder Würzpaste; Das Saucen-, Essig- oder Feinkostregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"MEAT","Fleisch","APPLICABLE","Offene Vorgabe für Fleisch von Säugetieren; Tierart, Zuschnitt, Fettanteil und Garmethode bleiben wählbar.","GENERAL_LOCAL","Tobias prüft „Fleisch“ in Rostock über die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Fleisch: Rostocker Bezugsweg über die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts.","OPTIONAL","Fleisch Offene Vorgabe für Fleisch von Säugetieren; Tobias Rostock Fleisch Wurst exakte Tierart Zuschnitt; Fleisch und Wurst; Die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; den festgelegten Zuschnitt","TOBIAS_ROSTOCK_PROFILE"
"MEAT_ASPIC","Fleischsülze","APPLICABLE","Kalt schnittfähiges Fleischprodukt aus gegarten Fleischstücken in natürlichem oder zugesetztem Aspik beziehungsweise Gelee; umfasst unter anderem tschechische Tlačenka und vergleichbare Fleischsülzen. Keine beliebige Fisch-, Gemüse- oder Dessertsülze.","GENERAL_LOCAL","Für „Fleischsülze“ wird das Angebot über die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts kontrolliert.","EASY","Fleischsülze: gewöhnlicher lokaler Bezugsweg über den Bereich »Fleischsülze«.","OPTIONAL","Fleischsülze Kalt schnittfähiges Fleischprodukt aus gegarten Fleischstücken in natürlichem…; Tobias Rostock Fleisch Wurst exakte Tierart Zuschnitt; Fleisch; Die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die präzise tierische Produktform","TOBIAS_ROSTOCK_PROFILE"
"MELONS","Melone","APPLICABLE","Offene Vorgabe für süße Melonenfrüchte; Wasser-, Honig- und Cantaloupe-Melonen sind mögliche Ausprägungen.","GENERAL_LOCAL","Die Rostocker Warenprüfung für „Melone“ erfolgt über die Obstabteilung eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Melone: gewöhnlicher lokaler Bezugsweg über den Bereich »Melone«.","OPTIONAL","Melone Offene Vorgabe für süße Melonenfrüchte; Wasser-, Honig- und Cantaloupe-Melonen…; Tobias Rostock Obst frisch TK genaue Sorte; Obst; Die Obstabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"MEMBRILLO","Quittenpaste","APPLICABLE","Feste bis schnittfähige süße Quittenpaste (dulce de membrillo) aus eingekochter Quitte; nicht frische Quitte, Quittengelee oder beliebige Fruchtkonfitüre.","SPECIALTY_BROAD","Tobias prüft „Quittenpaste“ in Rostock über Gourmet Versand – spanische Feinkost und Jamon.de – spanische Feinkost, wobei die Evidenz eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand ausweist.","SPECIALTY","Quittenpaste: Rostocker Bezugsweg über Gourmet Versand – spanische Feinkost und Jamon.de – spanische Feinkost; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand.","REQUIRED","Quittenpaste Feste bis schnittfähige süße Quittenpaste (dulce de membrillo) aus…; Tobias Rostock Sauergemüse Konserve Ferment exakte Form; konservierte pflanzliche Zutat / Quitte; Jamon.de – spanische Feinkost | Gourmet Versand – spanische Feinkost; mehrere unabhängige Fachhändler Marktbreite; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|FORM_SENSITIVE|RESEARCH_REQUIRED"
"MERGUEZ","Merguez","APPLICABLE","Kräftig gewürzte nordafrikanische Bratwurst, typischerweise aus Lamm- und/oder Rindfleisch mit Chili; nicht Schweinewurst.","GENERAL_BROAD","Merguez: Das REWE-Listing Schwamm Merguez weist Rind, Lamm und Harissa aus und trifft die nordafrikanische Wurstform; Tobias benötigt dafür eine vorherige Bestandsprüfung an einer Rostocker Servicetheke.","PLANNED","Merguez: Das REWE-Listing Schwamm Merguez weist Rind, Lamm und Harissa aus und trifft die nordafrikanische Wurstform; Tobias benötigt dafür eine vorherige Bestandsprüfung an einer Rostocker Servicetheke.","OPTIONAL","Schwamm Merguez Lamm Rind Harissa | REWE Servicetheke gekühlt | Rostock Standort Bestand","TOBIAS_ROSTOCK_PROFILE"
"MILK","Milch","APPLICABLE","Flüssige Kuhmilch als Kochzutat; Fettstufe bleibt offen, Pflanzendrinks und gesäuerte Milchprodukte sind getrennt.","GENERAL_LOCAL","Beim Einkauf von „Milch“ nutzt Tobias die Molkereikühlung eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Milch: gewöhnlicher lokaler Bezugsweg über den Bereich »Milch«.","OPTIONAL","Milch Flüssige Kuhmilch als Kochzutat; Fettstufe bleibt offen, Pflanzendrinks und…; Tobias Rostock Milchprodukt genaue Sorte Fettstufe; frisches Milchprodukt; Die Molkereikühlung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die präzise gekühlte oder tierische Produktform","TOBIAS_ROSTOCK_PROFILE"
"MILK_CHOCOLATE","Milchschokolade","APPLICABLE","Schokolade mit Milchbestandteilen und deutlicher Süße; Kakaoanteil und konkrete Milchform können variieren.","GENERAL_LOCAL","Tobias sucht „Milchschokolade“ in Rostock über das Back-, Süßwaren- oder Brotregal eines gewöhnlichen großen Rostocker Supermarkts gesucht.","EASY","Milchschokolade: gewöhnlicher lokaler Bezugsweg über den Bereich »Milchschokolade«.","OPTIONAL","Milchschokolade Schokolade mit Milchbestandteilen und deutlicher Süße; Tobias Rostock Backware Süßungsmittel exakte Form; Schokolade; Das Back-, Süßwaren- oder Brotregal eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"MILKFISH","Milchfisch oder Bangus","APPLICABLE","Milchfisch (Chanos chanos), auf den Philippinen Bangus; frischer oder tiefgekühlter ganzer Fisch, Stück oder Filet. Nicht automatisch getrocknete, geräucherte oder anderweitig konservierte Bangus-Produkte.","NICHE_IMPORT","Der positive Nischenweg führt über einen philippinischen Lebensmittelhändler mit tiefgekühltem Milchfisch; schwankende Verfügbarkeit und die geführte Kühlkette begrenzen die Route.","DIFFICULT","Milchfisch oder Bangus: Der positive Nischenweg führt über einen philippinischen Lebensmittelhändler mit tiefgekühltem Milchfisch; schwankende Verfügbarkeit und die geführte Kühlkette begrenzen die Route.","REQUIRED","Milchfisch Art Chanos Bangus frisch tiefgekühlt ganz Stück Filet Tobias Rostock philippinischer Händler Bestand Tiefkühlversand nicht konserviert","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|FORM_SENSITIVE|RESEARCH_REQUIRED|RATING_RECONCILED_V2"
"MILLET","Hirse","APPLICABLE","Glutenfreie kleine Hirsekörner mit mild-nussigem Geschmack; Sorte und geschälte Produktform bleiben offen.","GENERAL_BROAD","Die Rostocker Warenprüfung für „Hirse“ erfolgt über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.","PLANNED","Hirse: Die Rostocker Warenprüfung für „Hirse“ erfolgt über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.","OPTIONAL","Hirse Glutenfreie kleine Hirsekörner mit mild-nussigem Geschmack; Tobias Rostock Getreide Stärke Teigware genaue Form; Getreide oder Pseudogetreide; gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE"
"MINCED_MEAT","Hackfleisch","APPLICABLE","Offene Vorgabe für zerkleinertes rohes Fleisch; Tierart und Fettanteil sind bewusst nicht festgelegt.","GENERAL_LOCAL","Der konkrete Bezug von „Hackfleisch“ läuft über die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Hackfleisch: gewöhnlicher lokaler Bezugsweg über den Bereich »Hackfleisch«.","OPTIONAL","Hackfleisch Offene Vorgabe für zerkleinertes rohes Fleisch; Tobias Rostock Fleisch Wurst exakte Tierart Zuschnitt; Fleisch; Die Fleischkühlung oder Bedientheke eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die präzise tierische Produktform","TOBIAS_ROSTOCK_PROFILE"
"MINT","Minze","APPLICABLE","Frische Minzblätter mit kühlendem, aromatischem Geschmack; konkrete Minzart bleibt offen.","GENERAL_LOCAL","Der konkrete Bezug von „Minze“ läuft über die Kräuterkühlung der Obst- und Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts.","EASY","Minze: gewöhnlicher lokaler Bezugsweg über den Bereich »Minze«.","OPTIONAL","Minze Frische Minzblätter mit kühlendem, aromatischem Geschmack; Tobias Rostock frische Kräuter Bund Topf genaue Art; Kräuter und Würzblätter; Die Kräuterkühlung der Obst- und Gemüseabteilung eines gewöhnlichen großen Rostocker Supermarkts; reguläres Sortiment Filialverfügbarkeit; die verlangte frische Form","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"MIRABELLE","Mirabelle","APPLICABLE","Kleine gelbe Mirabellenpflaume mit süßem, intensiv aromatischem Fruchtfleisch; frisch oder ungesüßt tiefgekühlt.","GENERAL_BROAD","Die Rostocker Warenprüfung für „Mirabelle“ erfolgt über gut sortierte Vollsortimenter und etablierte deutsche Frucht- oder Frischehändler.","PLANNED","Mirabelle: Die Rostocker Warenprüfung für „Mirabelle“ erfolgt über gut sortierte Vollsortimenter und etablierte deutsche Frucht- oder Frischehändler.","OPTIONAL","Mirabelle Kleine gelbe Mirabellenpflaume mit süßem, intensiv aromatischem Fruchtfleisch; Tobias Rostock Obst frisch TK genaue Sorte; Steinobst; gut sortierte Vollsortimenter und etablierte deutsche Frucht- oder Frischehändler; gezielter Einkauf Deutschland Wochenvorlauf; die zugelassene Frisch- oder Tiefkühlform","TOBIAS_ROSTOCK_PROFILE|FORM_SENSITIVE"
"MIRIN","Mirin","APPLICABLE","Süßer japanischer Reiswürzwein mit Alkohol und ausgeprägter Süße; nicht Reisessig oder bloß gesüßter Sirup.","SPECIALTY_BROAD","Tobias prüft „Mirin“ in Rostock über Asia4Friends – Saucen und AsiaFoodland – japanische Lebensmittel, wobei die Evidenz eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand ausweist.","SPECIALTY","Mirin: Rostocker Bezugsweg über Asia4Friends – Saucen und AsiaFoodland – japanische Lebensmittel; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand.","REQUIRED","Mirin Süßer japanischer Reiswürzwein mit Alkohol und ausgeprägter Süße; Tobias Rostock Getränkehandel Kochalkohol genaue Sorte; Kochalkohol / Süßungsmittel; Asia4Friends – Saucen | AsiaFoodland – japanische Lebensmittel; mehrere unabhängige Fachhändler Marktbreite; die exakt festgelegte Darreichung","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|RESEARCH_REQUIRED"
"MISO","Miso","APPLICABLE","Japanische fermentierte Würzpaste auf Sojabohnenbasis, häufig mit Reis oder Gerste; Farbe, Salzgehalt und Reifegrad bleiben offen.","GENERAL_BROAD","Der konkrete Bezug von „Miso“ läuft über gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler, wobei die Evidenz die menschliche v2-Freigabe für diesen Weg und einen gezielten Händlerbesuch sowie Standardversand ausweist.","PLANNED","Miso: Mehrere Produkte sind in großen allgemeinen Handelsketten und im breiten deutschen Onlinehandel gelistet; dennoch kein verlässlicher Standard jedes lokalen Markts.","REQUIRED","Miso Japanische fermentierte Würzpaste auf Sojabohnenbasis, häufig mit Reis oder…; Tobias Rostock Würzsauce Paste Essig exakte Sorte; fermentierte Würzzutat / fertige Sauce oder Würzpaste; gut sortierte Vollsortimenter und etablierte deutsche Feinkost- oder Würzsaucenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die pastöse Produktform","REFERENCE_ANCHOR|TOBIAS_ROSTOCK_PROFILE|RESEARCH_REQUIRED"
"MOLASSES","Melasse","APPLICABLE","Dunkler zähflüssiger Rückstand der Zuckerherstellung mit kräftig karamellig-herbem Aroma; nicht heller Sirup.","GENERAL_BROAD","Die Beschaffung von „Melasse“ erfolgt in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Back- oder Süßwarenhändler.","PLANNED","Melasse: Die Beschaffung von „Melasse“ erfolgt in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Back- oder Süßwarenhändler.","OPTIONAL","Melasse Dunkler zähflüssiger Rückstand der Zuckerherstellung mit kräftig…; Tobias Rostock Backware Süßungsmittel exakte Form; Süßungsmittel; gut sortierte Vollsortimenter und etablierte deutsche Back- oder Süßwarenhändler; gezielter Einkauf Deutschland Wochenvorlauf; die sirupartige Produktform","TOBIAS_ROSTOCK_PROFILE"
"MOLE_PASTE","Mole-Paste","APPLICABLE","Konzentrierte mexikanische Würzpaste für Mole-Saucen mit Chili, Gewürzen und weiteren variablen Zutaten; nicht fertige Sauce.","SPECIALTY_BROAD","Für „Mole-Paste“ führt der Rostocker Marktweg über Hola Mexico – mexikanische Lebensmittel und Mex-Al – mexikanische Lebensmittel, wobei die Evidenz eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand ausweist.","SPECIALTY","Mole-Paste: Rostocker Bezugsweg über Hola Mexico – mexikanische Lebensmittel und Mex-Al – mexikanische Lebensmittel; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand.","REQUIRED","Mole-Paste Konzentrierte mexikanische Würzpaste für Mole-Saucen mit Chili, Gewürzen und…; Tobias Rostock Würzsauce Paste Essig exakte Sorte; fertige Sauce oder Würzpaste; Hola Mexico – mexikanische Lebensmittel | Mex-Al – mexikanische Lebensmittel; mehrere unabhängige Fachhändler Marktbreite; die pastöse Produktform","TOBIAS_ROSTOCK_PROFILE|SPECIALTY_MARKET_BREADTH|RESEARCH_REQUIRED"
