"concept_code"	"display_name"	"source_review_head"	"previous_proposed_cooking_novelty"	"reaudited_cooking_novelty"	"reaudit_outcome"	"reaudit_note"	"approval_status"
"PARMESAN"	"Parmesan"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PARSLEY"	"Petersilie"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PARSLEY_ROOT"	"Petersilienwurzel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PARSNIP"	"Pastinake"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PASSION_FRUIT"	"Passionsfrucht"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEA_EGGPLANT"	"Erbsenaubergine"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"3"	"3"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEACH"	"Pfirsich"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEANUT"	"Erdnüsse"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEANUT_BUTTER"	"Erdnussbutter"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEANUT_SATAY_SAUCE"	"Erdnuss-Satay-Sauce"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEAR"	"Birne"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEARL_BARLEY"	"Graupen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEAS"	"Erbsen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PECAN"	"Pekannüsse"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PECORINO"	"Pecorino"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PENNE"	"Penne"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PEPPER"	"Pfeffer"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PERILLA_LEAVES"	"Perillablätter"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"3"	"3"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PERSIMMON"	"Kaki"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PESTO"	"Pesto"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PICKLED_CHILI"	"eingelegte Chili"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PICKLED_CUCUMBER"	"Gewürzgurke"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PICKLED_GINGER"	"eingelegter Ingwer"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"REAUDIT_CORRECTED_PROPOSAL"	"Die süß-sauer eingelegte Gari-Form ist konventionell, bleibt außerhalb ihrer japanischen Begleit- und Würzrollen aber deutlich kontextgebunden."	"PROPOSED_FOR_HUMAN_REVIEW"
"PICKLED_HERRING"	"eingelegter Hering"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PICKLED_MUSHROOMS"	"eingelegte Pilze"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PIKEPERCH"	"Zander"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PIMENT_D_ESPELETTE"	"Piment d’Espelette"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"REAUDIT_CORRECTED_PROPOSAL"	"Eine vertraute Chilipulverrolle hebt die konkrete baskische Regionalform mit ihrem mild-fruchtigen Profil nicht auf Stufe 2."	"PROPOSED_FOR_HUMAN_REVIEW"
"PINE_NUT"	"Pinienkerne"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PINEAPPLE"	"Ananas"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PINNEKJOTT"	"Pinnekjøtt"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"3"	"3"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PINTO_BEANS"	"Pintobohnen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PIQUILLO_PEPPER"	"Piquillo-Paprika"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"REAUDIT_CORRECTED_PROPOSAL"	"Die konkrete geröstete und konservierte Piquillo-Form ist in spanischen Gerichten konventionell, gemeinsam aber merklich richtungsgebend."	"PROPOSED_FOR_HUMAN_REVIEW"
"PISTACHIO"	"Pistazien"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PITA"	"Pita"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PLA_RA"	"Pla Ra"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"3"	"3"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PLAICE"	"Scholle"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PLANT_PROTEIN_PRODUCTS"	"pflanzliches Proteinprodukt"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PLANTAIN"	"Kochbanane"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PLUM"	"Pflaume"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PLUM_BUTTER"	"Pflaumenmus"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POBLANO"	"Poblano"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"REAUDIT_CORRECTED_PROPOSAL"	"Füllen, Rösten und Saucen sind etablierte Rollen, die konkrete mexikanische Chilisorte bleibt als Pflichtzutat dennoch klar kontextgebunden."	"PROPOSED_FOR_HUMAN_REVIEW"
"POD_VEGETABLES"	"Hülsen- und Schotengemüse"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POINTED_CABBAGE"	"Spitzkohl"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POLENTA"	"Polenta"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POLLOCK"	"Köhler (Seelachs)"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POME_FRUIT"	"Kernobst"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POMEGRANATE"	"Granatapfel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POMEGRANATE_MOLASSES"	"Granatapfelmelasse"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"3"	"3"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"APPROVED_ANCHOR"
"POMELO"	"Pomelo"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PONZU"	"Ponzu"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POPPY_SEEDS"	"Mohn"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORCINI"	"Steinpilze"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK"	"Schweinefleisch"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_BELLY"	"Schweinebauch"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_CHEEK"	"Schweinebäckchen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_CHOP"	"Schweinekotelett"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_CUTLET"	"Schweineschnitzel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_KNUCKLE"	"Schweinshaxe"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_LIVER"	"Schweineleber"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_LOIN"	"Schweinerücken"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_MINCE"	"Schweinehack"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_NECK"	"Schweinenacken"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_RIBS"	"Schweinerippchen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_SHOULDER"	"Schweineschulter"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_STOCK"	"Schweinefond"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_TENDERLOIN"	"Schweinefilet"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORK_TONGUE"	"Schweinezunge"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"3"	"3"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PORT_WINE"	"Portwein"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"3"	"3"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POTATO"	"Kartoffel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"APPROVED_ANCHOR"
"POTATO_DUMPLING"	"Kartoffelknödel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POTATO_STARCH"	"Kartoffelstärke"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"POULTRY"	"Geflügel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PRESERVED_FISH"	"konservierter Fisch"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PRESERVED_LEMON"	"Salzzitrone"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"REAUDIT_CORRECTED_PROPOSAL"	"Die salzgereifte ganze Zitrone ist in nordafrikanischen Gerichten konventionell, als konkrete Produktform aber deutlich spezieller als Zitrone allgemein."	"PROPOSED_FOR_HUMAN_REVIEW"
"PRESERVED_PRODUCE"	"konservierte pflanzliche Zutat"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PRETZEL"	"Laugenbrezel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PROSCIUTTO"	"Prosciutto"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PRUNE"	"Trockenpflaumen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PUL_BIBER"	"Pul Biber"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PUMPERNICKEL"	"Pumpernickel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PUMPKIN"	"Kürbis"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PUMPKIN_SEEDS"	"Kürbiskerne"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"PURSLANE"	"Portulak"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"HUMAN_CORRECTION_CHARGE_1"	"Menschliche Korrektur für Charge 1: Portulak bleibt als konkrete fleischige, säuerliche Pflanzenart trotz vertrauter Blattrollen merklich speziell."	"APPROVED_HUMAN_CORRECTION_CHARGE_1"
"QUAIL"	"Wachtel"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"REAUDIT_CORRECTED_PROPOSAL"	"Klassische Geflügelgarmethoden machen die konkrete kleine Vogelart nicht zur vertrauten Standardzutat; sie verlangt eine bewusste kulinarische Einordnung."	"PROPOSED_FOR_HUMAN_REVIEW"
"QUAIL_EGG"	"Wachtelei"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"3"	"REAUDIT_CORRECTED_PROPOSAL"	"Das konkrete kleine Ei ist in bestimmten Küchen konventionell, als verpflichtende Zutat gemeinsam aber deutlich spezieller als Ei allgemein."	"PROPOSED_FOR_HUMAN_REVIEW"
"QUARK"	"Quark"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"QUINCE"	"Quitte"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"QUINOA"	"Quinoa"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"RABBIT"	"Kaninchen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"RADICCHIO"	"Radicchio"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"2"	"2"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"RADISH"	"Rettich"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
"RAISIN"	"Rosinen"	"5cb9e82ec9e2d367a996c945750edf9c3bce7559"	"1"	"1"	"REAUDITED_RETAINED"	"Konkrete Art, Produktform und verpflichtende Kochrolle einzeln geprüft; bisheriger Wert bestätigt."	"PROPOSED_FOR_HUMAN_REVIEW"
