"evidence_id","checked_on","concept_code","product_form","market_scope","market_breadth","person_relevance","supported_rating","evidence_role","source_name","url","availability_status","shipping_scope","logistics","search_terms","finding","limitations"
"AV2N-N-0022","2026-09-04","OKRA","Junge Okraschoten mit grasig-mildem Geschmack; ihre Samen und Schleimstoffe entwickeln beim Garen eine charakteristische Bindung.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","FrischeParadies – fruit and vegetable direct shop","https://www.frischeparadies-shop.de/obst-gemuese/","VARIABLE_STOCK","Germany-wide fresh-food shipping or market pickup","FRESH_SHIPPING","Okra Junge Okraschoten mit grasig-mildem Geschmack; ihre Samen und Schleimstoffe entwickeln beim Garen eine charakteristische Bindung. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | FrischeParadies – fruit and vegetable direct shop | Georgia MARKET_BREADTH 2026-09-04","FrischeParadies – fruit and vegetable direct shop führt Okra in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Okra, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0023","2026-09-04","OKRA","Junge Okraschoten mit grasig-mildem Geschmack; ihre Samen und Schleimstoffe entwickeln beim Garen eine charakteristische Bindung.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Spice Mart – fresh produce with fresh okra","https://www.spice-mart.de/shop/category/fresh-produce-202","REGULAR_RANGE","Germany-wide specialist shipping","FRESH_SHIPPING","Okra Junge Okraschoten mit grasig-mildem Geschmack; ihre Samen und Schleimstoffe entwickeln beim Garen eine charakteristische Bindung. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Spice Mart – fresh produce with fresh okra | Georgia MARKET_BREADTH 2026-09-04","Spice Mart – fresh produce with fresh okra führt Okra in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Okra, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0024","2026-09-04","OKRA","Junge Okraschoten mit grasig-mildem Geschmack; ihre Samen und Schleimstoffe entwickeln beim Garen eine charakteristische Bindung.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","FrischeParadies – fruit and vegetable direct shop","https://www.frischeparadies-shop.de/obst-gemuese/","VARIABLE_STOCK","Germany-wide fresh-food shipping or market pickup","FRESH_SHIPPING","Okra; Junge Okraschoten mit grasig-mildem Geschmack; Tobias Rostock; internationalen Frische- und Gemüsesortiment Deutschland unabhängige Händler Bestand | FrischeParadies – fruit and vegetable direct shop | Tobias MARKET_BREADTH 2026-09-04","FrischeParadies – fruit and vegetable direct shop führt Okra in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Okra, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0025","2026-09-04","OKRA","Junge Okraschoten mit grasig-mildem Geschmack; ihre Samen und Schleimstoffe entwickeln beim Garen eine charakteristische Bindung.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Spice Mart – fresh produce with fresh okra","https://www.spice-mart.de/shop/category/fresh-produce-202","REGULAR_RANGE","Germany-wide specialist shipping","FRESH_SHIPPING","Okra; Junge Okraschoten mit grasig-mildem Geschmack; Tobias Rostock; internationalen Frische- und Gemüsesortiment Deutschland unabhängige Händler Bestand | Spice Mart – fresh produce with fresh okra | Tobias MARKET_BREADTH 2026-09-04","Spice Mart – fresh produce with fresh okra führt Okra in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Okra, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0026","2026-09-04","OLOMOUC_TVARUZKY","Olomoucké tvarůžky: tschechischer g.g.A.-Schmierkäse aus Sauermilchquark mit höchstens 1 % Fett, kräftigem bis sehr scharfem Aroma und ausgeprägter Reifungsnote. Nicht mit beliebigem Harzer Käse oder Quark gleichsetzen.","EU","NICHE_IMPORT","Georgia","DIFFICULT","ROUTE_LIMITATION","A.W. Loštice – Olomoucké tvarůžky manufacturer","https://www.tvaruzky.cz/","REGULAR_RANGE","Czech producer route; Germany delivery not established","CHILLED_SHIPPING","Olmützer Quargel Olomoucké tvarůžky: tschechischer g kaufen Deutschland Sortiment Bornheim Köln Düsseldorf osteuropäischen Händler Versand | A.W. Loštice – Olomoucké tvarůžky manufacturer | Georgia ROUTE_LIMITATION 2026-09-04","A.W. Loštice – Olomoucké tvarůžky manufacturer belegt für Olmützer Quargel nur einen engen formtreuen Weg; frische Produktform, Bestand oder chilled shipping bleiben für Georgia konkrete Engpässe.","Olmützer Quargel, Georgia: Die Quelle belegt keinen breiten Endkundenmarkt; Produktform, Bestand und Logistik begrenzen den Weg."
"AV2N-N-0027","2026-09-04","OLOMOUC_TVARUZKY","Olomoucké tvarůžky: tschechischer g.g.A.-Schmierkäse aus Sauermilchquark mit höchstens 1 % Fett, kräftigem bis sehr scharfem Aroma und ausgeprägter Reifungsnote. Nicht mit beliebigem Harzer Käse oder Quark gleichsetzen.","EU","NICHE_IMPORT","Tobias","DIFFICULT","ROUTE_LIMITATION","A.W. Loštice – Olomoucké tvarůžky manufacturer","https://www.tvaruzky.cz/","REGULAR_RANGE","Czech producer route; Germany delivery not established","CHILLED_SHIPPING","Olmützer Quargel; Olomoucké tvarůžky: tschechischer g; Tobias Rostock; osteuropäischen beziehungsweise mitteleuropäischen Spezialsortiment Deutschland EU exakte Form Bestand Versand | A.W. Loštice – Olomoucké tvarůžky manufacturer | Tobias ROUTE_LIMITATION 2026-09-04","A.W. Loštice – Olomoucké tvarůžky manufacturer belegt für Olmützer Quargel nur einen engen formtreuen Weg; frische Produktform, Bestand oder chilled shipping bleiben für Tobias konkrete Engpässe.","Olmützer Quargel, Tobias: Die Quelle belegt keinen breiten Endkundenmarkt; Produktform, Bestand und Logistik begrenzen den Weg."
"AV2N-N-0028","2026-09-04","OXTAIL","Quergeschnittener Rinderschwanz mit Knochen, Fett und viel Kollagen; für langsames Schmoren oder Brühen geeignet.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","MeinMetzger – Ochsenschwanz vom Simmentaler Rind","https://meinmetzger.de/index.php/ochsenschwanz-vom-simmentaler-rind.html","IN_STOCK","GERMANY","CHILLED_SHIPPING","Ochsenschwanz Simmentaler Rind geschnitten MeinMetzger Preis Kühlversand Tobias","Die Produktseite bietet geschnittenen Ochsenschwanz vom Simmentaler Rind mit Preis und Warenkorb an und trifft damit den knochen- und kollagenreichen Schmorcut. Die Route stützt PLANNED für Tobias ohne Kultur- oder Nischenimportabhängigkeit.","Naturgewicht, Bestand und Liefertermin können variieren; die gekühlte Deutschlandzustellung wurde am 2026-09-04 geprüft."
"AV2N-N-0029","2026-09-04","OYSTER","Auster als essbare Muschel mit jodig-salzigem Geschmack; lebend in der Schale oder ausgelöst verwendbar.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","Deutsche See – Fines de Claire Austern","https://www.deutschesee.de/shop/fines-de-claire-austern-86357.html","IN_STOCK","Deutschland und Österreich; gekühlte GO!-Express-Lieferung zum Wunschtermin","CHILLED_SHIPPING","Fines de Claire Austern lebend Schale frisch Deutsche See verfügbar gekühlt","Deutsche See kennzeichnet zwölf Fines-de-Claire-Austern aus Frankreich als frisch, lebend und aktuell verfügbar; die Schalenware wird gekühlt zugestellt.","Lebende Austern sind kurz haltbar und der Bestand kann sich rasch ändern; ausgelöste Austern belegt diese Route nicht."
"AV2N-N-0030","2026-09-04","OYSTER","Auster als essbare Muschel mit jodig-salzigem Geschmack; lebend in der Schale oder ausgelöst verwendbar.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","Deutsche See – Fines de Claire Austern","https://www.deutschesee.de/shop/fines-de-claire-austern-86357.html","IN_STOCK","Deutschland und Österreich; gekühlte GO!-Express-Lieferung zum Wunschtermin","CHILLED_SHIPPING","Fines de Claire Austern lebend Schale frisch Deutsche See verfügbar gekühlt","Deutsche See kennzeichnet zwölf Fines-de-Claire-Austern aus Frankreich als frisch, lebend und aktuell verfügbar; die Schalenware wird gekühlt zugestellt.","Lebende Austern sind kurz haltbar und der Bestand kann sich rasch ändern; ausgelöste Austern belegt diese Route nicht."
"AV2N-N-0031","2026-09-04","PADRON_PEPPER","Kleine grüne Paprika der Padrón-/Pemento-de-Herbón-Tradition; überwiegend mild, einzelne Früchte deutlich scharf. Gemeint ist die frische ganze Paprika, nicht ein fertiges Tapasgericht.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","FrischeParadies - Pimientos de Padron 200 g","https://www.frischeparadies-shop.de/paprika-pimientos-de-padron-im-beutel/571533","IN_STOCK","Germany-wide fresh-food shipping or FrischeParadies market pickup","FRESH_SHIPPING","PADRON_PEPPER Kleine grüne Paprika der Padrón-/Pemento-de-Herbón-Tradition; überwiegend mild, einzelne Früchte deutlich scharf. Gemeint ist die frische ganze Paprika, nicht ein fertiges Tapasgericht. FrischeParadies - Pimientos de Padron 200 g Bestand Versand Produktform 2026-09-04","FrischeParadies fuehrt frische ganze Pimientos de Padron im 200-g-Beutel als sofort verfuegbar; die Ware ist keine Sauce und kein fertiges Tapasgericht.","Frischebestand und Erntecharge koennen kurzfristig wechseln; einzelne Fruechte koennen sortentypisch scharf sein."
"AV2N-N-0032","2026-09-04","PADRON_PEPPER","Kleine grüne Paprika der Padrón-/Pemento-de-Herbón-Tradition; überwiegend mild, einzelne Früchte deutlich scharf. Gemeint ist die frische ganze Paprika, nicht ein fertiges Tapasgericht.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","FrischeParadies - Pimientos de Padron 200 g","https://www.frischeparadies-shop.de/paprika-pimientos-de-padron-im-beutel/571533","IN_STOCK","Germany-wide fresh-food shipping or FrischeParadies market pickup","FRESH_SHIPPING","PADRON_PEPPER Kleine grüne Paprika der Padrón-/Pemento-de-Herbón-Tradition; überwiegend mild, einzelne Früchte deutlich scharf. Gemeint ist die frische ganze Paprika, nicht ein fertiges Tapasgericht. FrischeParadies - Pimientos de Padron 200 g Bestand Versand Produktform 2026-09-04","FrischeParadies fuehrt frische ganze Pimientos de Padron im 200-g-Beutel als sofort verfuegbar und versendet die Produktform auch fuer Tobias planbar nach Deutschland.","Rostock hat keinen alltaeglichen FrischeParadies-Marktweg; der Versand bleibt frischwaren- und bestandsabhaengig."
"AV2N-N-0033","2026-09-04","PALM_SUGAR","Aus Palmensaft eingekochter Zucker mit karamelligem Aroma; Block-, Pasten- und Granulatformen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiafoodland – palm sugar slices 200 g","https://www.asiafoodland.de/rezepte/saucen-dips-marinaden/satay-sauce-thailaendische-erdnusssauce-nicht-nur-fuer-sate-spiesse/thaidancer-palmzucker-in-scheiben-4-stucke-200g.html","VARIABLE_STOCK","Germany-wide specialist shipping","STANDARD_SHIPPING","Palmzucker Aus Palmensaft eingekochter Zucker mit karamelligem Aroma kaufen Deutschland Sortiment Bornheim Köln Düsseldorf internationalen Händler Versand | Asiafoodland – palm sugar slices 200 g | Georgia MARKET_BREADTH 2026-09-04","Asiafoodland – palm sugar slices 200 g führt Palmzucker in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Palmzucker, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0034","2026-09-04","PALM_SUGAR","Aus Palmensaft eingekochter Zucker mit karamelligem Aroma; Block-, Pasten- und Granulatformen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiashoponline – Nesia palm sugar 250 g","https://asiashoponline.de/palmzucker-gula-djawa-nesia-250gr","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Palmzucker Aus Palmensaft eingekochter Zucker mit karamelligem Aroma kaufen Deutschland Sortiment Bornheim Köln Düsseldorf internationalen Händler Versand | Asiashoponline – Nesia palm sugar 250 g | Georgia MARKET_BREADTH 2026-09-04","Asiashoponline – Nesia palm sugar 250 g führt Palmzucker in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Palmzucker, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0035","2026-09-04","PALM_SUGAR","Aus Palmensaft eingekochter Zucker mit karamelligem Aroma; Block-, Pasten- und Granulatformen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Asiafoodland – palm sugar slices 200 g","https://www.asiafoodland.de/rezepte/saucen-dips-marinaden/satay-sauce-thailaendische-erdnusssauce-nicht-nur-fuer-sate-spiesse/thaidancer-palmzucker-in-scheiben-4-stucke-200g.html","VARIABLE_STOCK","Germany-wide specialist shipping","STANDARD_SHIPPING","Palmzucker; Aus Palmensaft eingekochter Zucker mit karamelligem Aroma; Tobias Rostock; breit aufgestellten internationalen Spezialsortiment Deutschland unabhängige Händler Bestand | Asiafoodland – palm sugar slices 200 g | Tobias MARKET_BREADTH 2026-09-04","Asiafoodland – palm sugar slices 200 g führt Palmzucker in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Palmzucker, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0036","2026-09-04","PALM_SUGAR","Aus Palmensaft eingekochter Zucker mit karamelligem Aroma; Block-, Pasten- und Granulatformen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Asiashoponline – Nesia palm sugar 250 g","https://asiashoponline.de/palmzucker-gula-djawa-nesia-250gr","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Palmzucker; Aus Palmensaft eingekochter Zucker mit karamelligem Aroma; Tobias Rostock; breit aufgestellten internationalen Spezialsortiment Deutschland unabhängige Händler Bestand | Asiashoponline – Nesia palm sugar 250 g | Tobias MARKET_BREADTH 2026-09-04","Asiashoponline – Nesia palm sugar 250 g führt Palmzucker in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Palmzucker, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0037","2026-09-04","PANCETTA","Italienischer gepökelter, meist ungeräucherter Schweinebauch; gerollt oder flach und roh zu garen beziehungsweise gereift.","REGIONAL","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","MeinMetzger – original Pancetta","https://meinmetzger.de/index.php/pancetta.html","IN_STOCK","Germany-wide chilled direct shipping","CHILLED_SHIPPING","Pancetta Italienischer gepökelter, meist ungeräucherter Schweinebauch kaufen Deutschland Sortiment Bornheim Köln Düsseldorf Fachhandel Online | MeinMetzger – original Pancetta | Georgia EXACT_ROUTE 2026-09-04","MeinMetzger – original Pancetta belegt für Pancetta einen konkreten planbaren Beschaffungsweg in der festgelegten Produktform für Georgia.","Pancetta, Georgia: Die direkte Route ist belegt; Liefergebiet, Sortimentswechsel und kurzfristiger Bestand bleiben zu prüfen."
"AV2N-N-0038","2026-09-04","PANEER","Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; typischerweise aus Kuh- oder Büffelmilch.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","FrischeParadies – cheese direct shop","https://www.frischeparadies-shop.de/kaese/","VARIABLE_STOCK","Germany-wide chilled shipping or market pickup","CHILLED_SHIPPING","Paneer Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; typischerweise aus Kuh- oder Büffelmilch. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | FrischeParadies – cheese direct shop | Georgia MARKET_BREADTH 2026-09-04","FrischeParadies – cheese direct shop führt Paneer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Paneer, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0039","2026-09-04","PANEER","Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; typischerweise aus Kuh- oder Büffelmilch.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Spice Mart – fresh Paneer range","https://www.spice-mart.de/shop/category/fresh-produce-202","REGULAR_RANGE","Germany-wide specialist shipping","CHILLED_SHIPPING","Paneer Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; typischerweise aus Kuh- oder Büffelmilch. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Spice Mart – fresh Paneer range | Georgia MARKET_BREADTH 2026-09-04","Spice Mart – fresh Paneer range führt Paneer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Paneer, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0040","2026-09-04","PANEER","Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; typischerweise aus Kuh- oder Büffelmilch.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","FrischeParadies – cheese direct shop","https://www.frischeparadies-shop.de/kaese/","VARIABLE_STOCK","Germany-wide chilled shipping or market pickup","CHILLED_SHIPPING","Paneer; Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; Tobias Rostock; türkisch-arabischen Gewürz- und Feinkostsortiment Deutschland unabhängige Händler Bestand | FrischeParadies – cheese direct shop | Tobias MARKET_BREADTH 2026-09-04","FrischeParadies – cheese direct shop führt Paneer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Paneer, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0041","2026-09-04","PANEER","Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; typischerweise aus Kuh- oder Büffelmilch.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Spice Mart – fresh Paneer range","https://www.spice-mart.de/shop/category/fresh-produce-202","REGULAR_RANGE","Germany-wide specialist shipping","CHILLED_SHIPPING","Paneer; Ungereifter indischer Frischkäse mit fester, nicht schmelzender Textur; Tobias Rostock; türkisch-arabischen Gewürz- und Feinkostsortiment Deutschland unabhängige Händler Bestand | Spice Mart – fresh Paneer range | Tobias MARKET_BREADTH 2026-09-04","Spice Mart – fresh Paneer range führt Paneer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Paneer, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
