concept_code	display_name	review_applicability	cooking_novelty	availability_georgia	availability_tobias	availability_note_georgia	availability_note_tobias	novelty_approval_origin	availability_georgia_approval_origin	availability_tobias_approval_origin	availability_note_georgia_approval_origin	availability_note_tobias_approval_origin	overall_approval_origin	final_acceptance_status	base_draw_weight_review	source_provenance	catalog_commit	review_version
MUSHROOM_STOCK	Pilzfond	APPLICABLE	1	PLANNED	PLANNED	Pilzfond ist über eine gezielte Filial- oder Bestellprüfung für Brühe oder Fond im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Pilzfond: Die Beschaffung von „Pilzfond“ erfolgt in Rostock über gut sortierte Vollsortimenter und etablierte deutsche Fonds- oder Feinkosthändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
MUSSELS	Miesmuscheln	APPLICABLE	2	PLANNED	PLANNED	Miesmuscheln ist über eine gezielte Bestellung oder Sortimentsprüfung bei Deutsche See – Miesmuscheln im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Miesmuscheln: Rostocker Bezugsweg über Deutsche See – Miesmuscheln; dokumentiert sind beim Abruf verfügbaren Bestand und Kühlversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
MUSTARD	Senf	APPLICABLE	1	EASY	EASY	Senf: gewöhnlicher lokaler Bezugsweg über den Bereich »Saucen-, Würzpasten- und Feinkostregal«.	Senf: gewöhnlicher lokaler Bezugsweg über den Bereich »Senf«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
MUSTARD_SEED	Senfsaat	APPLICABLE	1	EASY	EASY	Senfsaat: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.	Senfsaat: Rostocker Bezugsweg über das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
MYCOPROTEIN	Mykoprotein	APPLICABLE	2	PLANNED	PLANNED	Mykoprotein ist über eine gezielte Filial- oder Bestellprüfung für pflanzliches Proteinprodukt im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Mykoprotein: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Pflanzensortimente.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NAM_PRIK_PAO	Nam Prik Pao	APPLICABLE	3	SPECIALTY	SPECIALTY	Nam Prik Pao ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Asia4Friends – Nam Prik Pao 227 g sowie My-Asia-Shop – Mae Pranom Nam Prik Pao 513 g.	Nam Prik Pao: Rostocker Bezugsweg über Asia4Friends – Nam Prik Pao 227 g und My-Asia-Shop – Mae Pranom Nam Prik Pao 513 g; dokumentiert sind beim Abruf verfügbaren Bestand und Standardversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NAPA_CABBAGE	Chinakohl	APPLICABLE	1	EASY	EASY	Chinakohl: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Chinakohl: gewöhnlicher lokaler Bezugsweg über den Bereich »Chinakohl«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NATA_DE_COCO	Nata de coco	APPLICABLE	3	SPECIALTY	SPECIALTY	Nata de coco ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Asiafoodland – Monika Nata de coco 220 g sowie Pinoyfood – coconut products including Nata de coco.	Nata de coco: Rostocker Bezugsweg über Asiafoodland – Monika Nata de coco 220 g und Pinoyfood – coconut products including Nata de coco; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Standardversand.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_6	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NATTO	Nattō	APPLICABLE	4	SPECIALTY	DIFFICULT	Nattō: Georgia kann große japanisch-asiatische Kühl-/TK-Sortimente gezielt erreichen; Tobias hängt von wenigen geeigneten Kühlwegen ab.	Nattō: Georgia kann große japanisch-asiatische Kühl-/TK-Sortimente gezielt erreichen; Tobias hängt von wenigen geeigneten Kühlwegen ab.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|NOVELTY_REFERENCE_ANCHOR_HUMAN|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NDUJA	’Nduja	APPLICABLE	3	SPECIALTY	SPECIALTY	’Nduja ist auf italienisch-/mediterranen Spezialhandel angewiesen; ein belastbarer allgemeiner Wurstthekenweg ist nicht belegt.	’Nduja ist auf italienisch-/mediterranen Spezialhandel angewiesen; ein belastbarer allgemeiner Wurstthekenweg ist nicht belegt.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|HUMAN_CHARGE_3	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NECTARINE	Nektarine	APPLICABLE	2	PLANNED	PLANNED	Nektarine ist über einen vorbereiteten Einkauf im gut sortierten Bereich »Obst- und Gemüseabteilung« im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Nektarine: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Frucht- oder Frischehändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NEUTRAL_OIL	neutrales Pflanzenöl	APPLICABLE	1	EASY	EASY	neutrales Pflanzenöl: gewöhnlicher lokaler Bezugsweg über den Bereich »Öl- und Kochfettregal«.	neutrales Pflanzenöl: Rostocker Bezugsweg über das Öl- oder Kochfettregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NEW_POTATOES	Frühkartoffeln	APPLICABLE	1	EASY	EASY	Frühkartoffeln: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Frühkartoffeln: gewöhnlicher lokaler Bezugsweg über den Bereich »Frühkartoffeln«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NIPA_PALM_VINEGAR	Nipapalmenessig	APPLICABLE	3	DIFFICULT	DIFFICULT	Nipapalmenessig: Enge philippinische Importware mit erheblicher Verwechslungsgefahr zu Kokos- oder Zuckerrohressig.	Nipapalmenessig: Enge philippinische Importware mit erheblicher Verwechslungsgefahr zu Kokos- oder Zuckerrohressig.	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	MIXED	APPROVED_FINAL		AI_REVIEW_BASE|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NOODLES	Nudeln	APPLICABLE	1	EASY	EASY	Nudeln: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Nudeln: gewöhnlicher lokaler Bezugsweg über den Bereich »Nudeln«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NORA_PEPPER	Ñora-Paprika	APPLICABLE	3	SPECIALTY	SPECIALTY	Ñora-Paprika ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler Mitte Meer – getrocknete Ñora-Paprika sowie Gewürze der Welt – Ñora/Niora geschrotet.	Ñora-Paprika: Rostocker Bezugsweg über Gewürze der Welt – Ñora/Niora geschrotet und Mitte Meer – getrocknete Ñora-Paprika; dokumentiert sind ein dokumentiertes laufendes Angebot und Standardversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NORI	Nori	APPLICABLE	2	PLANNED	PLANNED	Nori ist über eine konkrete Vorbestellung oder Bestandsabfrage für getrocknete Alge im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Nori: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Händler für haltbare Algenprodukte.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NORTHERN_PRAWN	Eismeergarnele	APPLICABLE	2	PLANNED	PLANNED	Eismeergarnele: Köser weist seine sofort verfügbaren Cocktail-Krabben als Pandalus borealis aus; sie sind gekocht, einzeln schockgefrostet und werden ohne Unterbrechung der Kühlkette in Trockeneis geliefert.	Eismeergarnele: Köser weist seine sofort verfügbaren Cocktail-Krabben als Pandalus borealis aus; sie sind gekocht, einzeln schockgefrostet und werden ohne Unterbrechung der Kühlkette in Trockeneis geliefert.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NORTH_SEA_SHRIMP	Nordseekrabbe	APPLICABLE	2	PLANNED	PLANNED	Nordseekrabbe: Gezielter Fischhandel beziehungsweise verbreiteter deutscher Seafood-Versand; regionale Nähe macht daraus keinen Supermarktstandard.	Nordseekrabbe: Gezielter Fischhandel beziehungsweise verbreiteter deutscher Seafood-Versand; regionale Nähe macht daraus keinen Supermarktstandard.	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	MIXED	APPROVED_FINAL		AI_REVIEW_BASE|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NORWEGIAN_WAFFLE	Norwegische Waffel	APPLICABLE	4	DIFFICULT	DIFFICULT	Norwegische Waffel: Nur der schmale Händlerweg über Norwegian Foodstore – Norwegian bakery range ist positiv belegt; Importbeschränkung begrenzt Form, Bestand oder Logistik.	Norwegische Waffel: Rostocker Bezugsweg über Norwegian Foodstore – Norwegian bakery range; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Importbeschränkungen.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NUTMEG	Muskatnuss	APPLICABLE	1	EASY	EASY	Muskatnuss: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.	Muskatnuss: Rostocker Bezugsweg über das Gewürz- oder Backregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NUTRITIONAL_YEAST	Hefeflocken	APPLICABLE	2	PLANNED	PLANNED	Hefeflocken: Breit im Bio-, Drogerie- und allgemeinen deutschen Onlinehandel etabliert, lokal aber nicht universell.	Hefeflocken: Breit im Bio-, Drogerie- und allgemeinen deutschen Onlinehandel etabliert, lokal aber nicht universell.	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	MIXED	APPROVED_FINAL		AI_REVIEW_BASE|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NUTS	Nüsse	APPLICABLE	1	EASY	EASY	Nüsse: gewöhnlicher lokaler Bezugsweg über den Bereich »Nuss-, Saaten- oder Nussmusregal«.	Nüsse: gewöhnlicher lokaler Bezugsweg über den Bereich »Nüsse«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
NUT_AND_SEED_PASTES	Nuss- oder Samenpaste	APPLICABLE	2	EASY	EASY	Nuss- oder Samenpaste: gewöhnlicher lokaler Bezugsweg über den Bereich »Aufstrich-, Nussmus- oder Feinkostregal«.	Nuss- oder Samenpaste: Rostocker Bezugsweg über Brotaufstrich-, Nussmus- oder Bio-Regal gewöhnlicher großer Rostocker Supermärkte.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OATS	Hafer	APPLICABLE	1	EASY	EASY	Hafer: gewöhnlicher lokaler Bezugsweg über den Bereich »Reis-, Mehl-, Nudel- oder Trockenwarenregal«.	Hafer: gewöhnlicher lokaler Bezugsweg über den Bereich »Hafer«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OAT_DRINK	Haferdrink	APPLICABLE	2	EASY	EASY	Haferdrink: gewöhnlicher lokaler Bezugsweg über den Bereich »Regal für haltbare oder gekühlte Pflanzendrinks«.	Haferdrink: Rostocker Bezugsweg über das Pflanzendrinkregal eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OCTOPUS	Oktopus	APPLICABLE	2	PLANNED	PLANNED	Oktopus: Die Produktseite bietet Mini-Pulpo als rohen, geputzten und einzeln entnehmbaren Oktopus tiefgekühlt an; der Artikel ist aktuell verfügbar.	Oktopus: Die Produktseite bietet Mini-Pulpo als rohen, geputzten und einzeln entnehmbaren Oktopus tiefgekühlt an; der Artikel ist aktuell verfügbar.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OFFAL	Innereien	APPLICABLE	3	PLANNED	PLANNED	Innereien ist über eine gezielte Bestellung oder Sortimentsprüfung bei MeinMetzger – Innereien im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Innereien: Für „Innereien“ wird das Angebot über Vorbestellung an einer gut sortierten Fleischtheke oder etablierter deutscher Metzgereiversand kontrolliert.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OILS	Speiseöl	APPLICABLE	1	EASY	EASY	Speiseöl: gewöhnlicher lokaler Bezugsweg über den Bereich »Öl- und Kochfettregal«.	Speiseöl: gewöhnlicher lokaler Bezugsweg über den Bereich »Speiseöl«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OILY_FISH	fettreicher Fisch	APPLICABLE	1	EASY	EASY	fettreicher Fisch: gewöhnlicher lokaler Bezugsweg über die regulären lokalen Sortimente REWE – Lachsfilet aus der Servicetheke sowie EDEKA – Bio norwegische Lachsfilets.	fettreicher Fisch: gewöhnlicher lokaler Bezugsweg über den Bereich »fettreicher Fisch«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OKRA	Okra	APPLICABLE	2	SPECIALTY	SPECIALTY	Okra ist im einschlägigen Spezialmarkt breit etabliert; dokumentierte reguläre Wege sind die voneinander unabhängigen Händler FrischeParadies – fruit and vegetable direct shop sowie Spice Mart – fresh produce with fresh okra.	Okra: Rostocker Bezugsweg über FrischeParadies – fruit and vegetable direct shop und Spice Mart – fresh produce with fresh okra; dokumentiert sind eine vor dem Einkauf erneut zu prüfende Verfügbarkeit und Frischeversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OLIVES	Oliven	APPLICABLE	1	EASY	EASY	Oliven: gewöhnlicher lokaler Bezugsweg über den Bereich »Konserven-, Glas- oder internationales Feinkostregal«.	Oliven: gewöhnlicher lokaler Bezugsweg über den Bereich »Oliven«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OLIVE_OIL	Olivenöl	APPLICABLE	1	EASY	EASY	Olivenöl: gewöhnlicher lokaler Bezugsweg über den Bereich »Öl- und Kochfettregal«.	Olivenöl: gewöhnlicher lokaler Bezugsweg über den Bereich »Olivenöl«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OLOMOUC_TVARUZKY	Olmützer Quargel	APPLICABLE	3	DIFFICULT	DIFFICULT	Olmützer Quargel: Nur der schmale Händlerweg über A.W. Loštice – Olomoucké tvarůžky manufacturer ist positiv belegt; Kühlversand begrenzt Form, Bestand oder Logistik.	Olmützer Quargel: Rostocker Bezugsweg über A.W. Loštice – Olomoucké tvarůžky manufacturer; dokumentiert sind ein dokumentiertes laufendes Angebot und Kühlversand.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
ONION	Zwiebel	APPLICABLE	1	EASY	EASY	Zwiebel: Gewöhnlicher lokaler Supermarkt- und Discounterstandard mit sehr hoher Trefferwahrscheinlichkeit.	Zwiebel: Gewöhnlicher lokaler Supermarkt- und Discounterstandard mit sehr hoher Trefferwahrscheinlichkeit.	HUMAN_EXPLICIT	HUMAN_EXPLICIT	HUMAN_EXPLICIT	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	HUMAN_EXPLICIT	APPROVED_FINAL		AI_REVIEW_BASE|NOVELTY_REFERENCE_ANCHOR_HUMAN|AVAILABILITY_V2_ANCHOR_HUMAN	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
ONION_POWDER	Zwiebelpulver	APPLICABLE	1	EASY	EASY	Zwiebelpulver: gewöhnlicher lokaler Bezugsweg über den Bereich »Gewürz- und Trockenwürzregal«.	Zwiebelpulver: gewöhnlicher lokaler Bezugsweg über den Bereich »Zwiebelpulver«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OOLONG_TEA	Oolongtee	APPLICABLE	4	PLANNED	PLANNED	Oolongtee ist über eine gezielte Filial- oder Bestellprüfung für Tee im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Oolongtee: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Kaffee- oder Teehändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
ORANGE	Orange	APPLICABLE	1	EASY	EASY	Orange: gewöhnlicher lokaler Bezugsweg über den Bereich »Obst- und Gemüseabteilung«.	Orange: Rostocker Bezugsweg über die Obstabteilung eines gewöhnlichen großen Rostocker Supermarkts.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
OREGANO	Oregano	APPLICABLE	1	EASY	EASY	Oregano: gewöhnlicher lokaler Bezugsweg über den Bereich »frische Kräuterabteilung«.	Oregano: gewöhnlicher lokaler Bezugsweg über den Bereich »Oregano«.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
ORZO	Kritharaki oder Orzo	APPLICABLE	1	PLANNED	PLANNED	Kritharaki oder Orzo ist über eine reguläre Onlinebestellung im allgemeinen Handel mit formgenauer Artikelsuche im allgemeinen deutschen Handel planbar, lokal aber kein verlässlicher Standardartikel.	Kritharaki oder Orzo: Rostocker Bezugsweg über gut sortierte Vollsortimenter und etablierte deutsche Bio- oder Trockenwarenhändler.	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	AI_BULK_ACCEPTED	APPROVED_FINAL		AI_REVIEW_BASE	f8855121af336a7c13cd799cafede5f9b9420f28	AVAILABILITY_NOVELTY_V1_20260907
